id,start,end,label
1,0.11609977324263039,15.975328798185942,3
2,15.975328798185942,32.55437641723356,1
3,32.55437641723356,58.83936507936508,2
4,58.83936507936508,62.0669387755102,0
5,62.0669387755102,73.60725623582766,2
6,73.60725623582766,77.7404081632653,0
7,77.7404081632653,88.35192743764172,2
8,88.35192743764172,91.13832199546485,0
9,91.13832199546485,117.40009070294785,2
10,117.40009070294785,121.09206349206349,0
11,121.09206349206349,132.63238095238094,2
12,132.63238095238094,149.69904761904763,0
13,149.69904761904763,178.2828117913832,1
14,178.2828117913832,209.58331065759637,2
15,209.58331065759637,213.22884353741497,3
