7.981333	7.981333	7.981
8.451333	8.451333	8.451
8.981333	8.981333	8.981
9.481333	9.481333	9.481
9.981333	9.981333	9.981
10.481333	10.481333	10.481
10.981333	10.981333	10.981
11.481333	11.481333	11.481
11.981333	11.981333	11.981
12.481333	12.481333	12.481
12.981333	12.981333	12.981
13.481333	13.481333	13.481
13.981333	13.981333	13.981
14.481333	14.481333	14.481
14.981333	14.981333	14.981
15.481333	15.481333	15.481
15.981333	15.981333	15.981
16.481333	16.481333	16.481
16.981333	16.981333	16.981
17.481333	17.481333	17.481
17.981333	17.981333	17.981
18.481333	18.481333	18.481
18.981333	18.981333	18.981
19.481333	19.481333	19.481
19.981333	19.981333	19.981
20.481333	20.481333	20.481
20.981333	20.981333	20.981
21.481333	21.481333	21.481
21.981333	21.981333	21.981
22.481333	22.481333	22.481
22.981333	22.981333	22.981
23.481333	23.481333	23.481
23.981333	23.981333	23.981
24.481333	24.481333	24.481
24.981333	24.981333	24.981
25.481333	25.481333	25.481
25.981333	25.981333	25.981
26.481333	26.481333	26.481
26.981333	26.981333	26.981
27.481333	27.481333	27.481
27.981333	27.981333	27.981
28.481333	28.481333	28.481
28.981333	28.981333	28.981
29.481333	29.481333	29.481
29.981333	29.981333	29.981
30.481333	30.481333	30.481
30.971333	30.971333	30.971
31.476333	31.476333	31.476
31.981333	31.981333	31.981
32.481333	32.481333	32.481
32.981333	32.981333	32.981
33.481333	33.481333	33.481
33.981333	33.981333	33.981
34.481333	34.481333	34.481
34.981333	34.981333	34.981
35.481333	35.481333	35.481
35.981333	35.981333	35.981
36.481333	36.481333	36.481
36.981333	36.981333	36.981
37.481333	37.481333	37.481
37.981333	37.981333	37.981
38.481333	38.481333	38.481
38.981333	38.981333	38.981
39.481333	39.481333	39.481
39.981333	39.981333	39.981
40.481333	40.481333	40.481
40.981333	40.981333	40.981
41.481333	41.481333	41.481
41.981333	41.981333	41.981
42.481333	42.481333	42.481
42.981333	42.981333	42.981
43.481333	43.481333	43.481
43.981333	43.981333	43.981
44.481333	44.481333	44.481
44.981333	44.981333	44.981
45.481333	45.481333	45.481
45.981333	45.981333	45.981
46.481333	46.481333	46.481
46.981333	46.981333	46.981
47.481333	47.481333	47.481
47.981333	47.981333	47.981
48.481333	48.481333	48.481
48.981333	48.981333	48.981
49.481333	49.481333	49.481
49.981333	49.981333	49.981
50.481333	50.481333	50.481
50.981333	50.981333	50.981
51.481333	51.481333	51.481
51.981333	51.981333	51.981
52.481333	52.481333	52.481
52.981333	52.981333	52.981
53.481333	53.481333	53.481
53.981333	53.981333	53.981
54.481333	54.481333	54.481
54.981333	54.981333	54.981
55.481333	55.481333	55.481
55.981333	55.981333	55.981
56.481333	56.481333	56.481
56.981333	56.981333	56.981
57.481333	57.481333	57.481
57.981333	57.981333	57.981
58.481333	58.481333	58.481
58.981333	58.981333	58.981
59.481333	59.481333	59.481
59.981333	59.981333	59.981
60.481333	60.481333	60.481
60.981333	60.981333	60.981
61.481333	61.481333	61.481
61.981333	61.981333	61.981
62.481333	62.481333	62.481
62.981333	62.981333	62.981
63.481333	63.481333	63.481
63.981333	63.981333	63.981
64.481333	64.481333	64.481
64.981333	64.981333	64.981
65.481333	65.481333	65.481
65.981333	65.981333	65.981
66.481333	66.481333	66.481
66.981333	66.981333	66.981
67.481333	67.481333	67.481
67.981333	67.981333	67.981
68.481333	68.481333	68.481
68.981333	68.981333	68.981
69.481333	69.481333	69.481
69.981333	69.981333	69.981
70.481333	70.481333	70.481
70.981333	70.981333	70.981
71.481333	71.481333	71.481
71.981333	71.981333	71.981
72.481333	72.481333	72.481
72.981333	72.981333	72.981
73.481333	73.481333	73.481
73.981333	73.981333	73.981
74.481333	74.481333	74.481
74.981333	74.981333	74.981
75.481333	75.481333	75.481
75.981333	75.981333	75.981
76.481333	76.481333	76.481
76.981333	76.981333	76.981
77.481333	77.481333	77.481
77.981333	77.981333	77.981
78.481333	78.481333	78.481
78.981333	78.981333	78.981
79.481333	79.481333	79.481
79.981333	79.981333	79.981
80.481333	80.481333	80.481
80.981333	80.981333	80.981
81.481333	81.481333	81.481
81.981333	81.981333	81.981
82.481333	82.481333	82.481
82.981333	82.981333	82.981
83.481333	83.481333	83.481
83.981333	83.981333	83.981
84.481333	84.481333	84.481
84.981333	84.981333	84.981
85.481333	85.481333	85.481
85.981333	85.981333	85.981
86.481333	86.481333	86.481
86.981333	86.981333	86.981
87.481333	87.481333	87.481
87.981333	87.981333	87.981
88.481333	88.481333	88.481
88.981333	88.981333	88.981
89.481333	89.481333	89.481
89.981333	89.981333	89.981
90.481333	90.481333	90.481
90.981333	90.981333	90.981
91.481333	91.481333	91.481
91.981333	91.981333	91.981
92.481333	92.481333	92.481
92.981333	92.981333	92.981
93.481333	93.481333	93.481
93.981333	93.981333	93.981
94.481333	94.481333	94.481
94.981333	94.981333	94.981
95.481333	95.481333	95.481
95.981333	95.981333	95.981
96.481333	96.481333	96.481
96.981333	96.981333	96.981
97.481333	97.481333	97.481
97.981333	97.981333	97.981
98.481333	98.481333	98.481
98.981333	98.981333	98.981
99.481333	99.481333	99.481
99.981333	99.981333	99.981
100.481333	100.481333	100.481
100.981333	100.981333	100.981
101.481333	101.481333	101.481
101.981333	101.981333	101.981
102.481333	102.481333	102.481
102.981333	102.981333	102.981
103.481333	103.481333	103.481
103.981333	103.981333	103.981
104.481333	104.481333	104.481
104.981333	104.981333	104.981
105.481333	105.481333	105.481
105.981333	105.981333	105.981
106.481333	106.481333	106.481
106.981333	106.981333	106.981
107.481333	107.481333	107.481
107.981333	107.981333	107.981
108.481333	108.481333	108.481
108.981333	108.981333	108.981
109.481333	109.481333	109.481
109.981333	109.981333	109.981
110.481333	110.481333	110.481
110.981333	110.981333	110.981
111.481333	111.481333	111.481
111.981333	111.981333	111.981
112.481333	112.481333	112.481
112.981333	112.981333	112.981
113.481333	113.481333	113.481
113.981333	113.981333	113.981
114.481333	114.481333	114.481
114.981333	114.981333	114.981
115.481333	115.481333	115.481
115.981333	115.981333	115.981
116.481333	116.481333	116.481
116.981333	116.981333	116.981
117.481333	117.481333	117.481
117.981333	117.981333	117.981
118.481333	118.481333	118.481
118.981333	118.981333	118.981
119.481333	119.481333	119.481
119.981333	119.981333	119.981
120.481333	120.481333	120.481
120.981333	120.981333	120.981
121.481333	121.481333	121.481
121.981333	121.981333	121.981
122.481333	122.481333	122.481
122.981333	122.981333	122.981
123.481333	123.481333	123.481
123.981333	123.981333	123.981
124.481333	124.481333	124.481
124.981333	124.981333	124.981
125.481333	125.481333	125.481
125.981333	125.981333	125.981
126.481333	126.481333	126.481
126.981333	126.981333	126.981
127.481333	127.481333	127.481
127.981333	127.981333	127.981
128.481333	128.481333	128.481
128.981333	128.981333	128.981
129.481333	129.481333	129.481
129.981333	129.981333	129.981
130.481333	130.481333	130.481
130.981333	130.981333	130.981
131.481333	131.481333	131.481
131.981333	131.981333	131.981
132.481333	132.481333	132.481
132.981333	132.981333	132.981
133.481333	133.481333	133.481
